cd_cvm,ano,conceito,valor_esperado,tolerancia_rel,status,razao_social,fonte_tipo,fonte_url,data_verificacao,observacao
024112,2025,ativo_total,23637914000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"'Total do ativo 2.297.648 3.641.379 23.637.914 26.274.943' — coluna Consolidado 31.12.25 = 23.637.914 mil; confirmado no XBRL da SEC {""end"":""2025-12-31"",""val"":23637914000,""form"":""2"
024112,2025,lucro_liquido,124858000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"'Embora a Companhia tenha apresentado lucro no montante de R$ 124.858 mil no exercicio findo em 31 de dezembro de 2025' e, na DRE, 'Lucro (prejuizo) do exercicio 124.858 (9.151.371"
024112,2025,lucro_liquido_controladores,124858000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,'Lucro (prejuizo) antes do IR e CSLL 124.858 (9.190.897) 124.870 (9.190.174)' / 'Imposto de renda e contribuicao social correntes 14 - - (12) (723)' / 'Lucro (prejuizo) do exercici
024112,2025,patrimonio_liquido,-29038062000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001432364/ifrs-full/Equity.json,2026-09-06,"{""end"":""2025-12-31"",""val"":-29038062000,""accn"":""0001628280-26-023423"",""fy"":2025,""fp"":""FY"",""form"":""20-F"",""filed"":""2026-04-03""} — e no release 4T25: 'Patrimonio liquido (29,038.1) (27"
024112,2025,receita_liquida,21640393000,0.001,TRAVA,AZUL S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/ed78542a-4e01-429a-8926-03d69ccfa307/a14dab91-a5e5-b629-e4bd-f785783f1f93?origin=2,2026-09-06,"'Receita total 34 - - 21.640.393 19.526.208' — DFs auditadas 2025, milhares de reais. ATENCAO: o release do 4T25 traz 'Receita liquida total 5.799,9 5.545,5 4,6% 21.873,7 19.526,2'"
024171,2024,ativo_total,100188000000,0.001,TRAVA,ATACADAO S.A. (Carrefour Brasil),relatorio_anual,https://cdn-sites-assets.mziq.com/wp-content/uploads/sites/174/2025/02/Grupo-Carrefour-Brasil-Demonstracoes-Financeiras-31.12.2024-VF.pdf,2026-09-06,"Atacadão S.A. — Balanços patrimoniais (Em milhões de Reais): ""Total do ativo 55.280 51.942 100.188 92.766"" e ""Total do passivo e do patrimônio líquido 55.280 51.942 100.188 92.766"""
024171,2024,lucro_liquido,1940000000,0.001,TRAVA,ATACADAO S.A. (Carrefour Brasil),relatorio_anual,https://cdn-sites-assets.mziq.com/wp-content/uploads/sites/174/2025/02/Grupo-Carrefour-Brasil-Demonstracoes-Financeiras-31.12.2024-VF.pdf,2026-09-06,"Atacadão S.A. — Demonstrações dos resultados (Em milhões de Reais), colunas Controladora | Consolidado: ""Lucro (prejuízo) líquido do exercício 1.753 (795) 1.940 (639)"" — coluna Con"
024171,2024,lucro_liquido_controladores,1753000000,0.001,TRAVA,ATACADAO S.A. (Carrefour Brasil),relatorio_anual,https://cdn-sites-assets.mziq.com/wp-content/uploads/sites/174/2025/02/Grupo-Carrefour-Brasil-Demonstracoes-Financeiras-31.12.2024-VF.pdf,2026-09-06,"Atacadão S.A. — Demonstrações dos resultados (Em milhões de Reais), bloco de atribuição do resultado consolidado: ""Atribuível aos: Acionistas controladores 1.753 (795) / Acionistas"
024171,2024,patrimonio_liquido,22614000000,0.001,TRAVA,ATACADAO S.A. (Carrefour Brasil),relatorio_anual,https://cdn-sites-assets.mziq.com/wp-content/uploads/sites/174/2025/02/Grupo-Carrefour-Brasil-Demonstracoes-Financeiras-31.12.2024-VF.pdf,2026-09-06,"Atacadão S.A. — Balanços patrimoniais em 31 de dezembro de 2024 e 2023 (Em milhões de Reais), colunas Controladora 31/12/2024, Controladora 31/12/2023, Consolidado 31/12/2024, Cons"
024171,2024,receita_liquida,115636000000,0.001,TRAVA,ATACADAO S.A. (Carrefour Brasil),relatorio_anual,https://cdn-sites-assets.mziq.com/wp-content/uploads/sites/174/2025/02/Grupo-Carrefour-Brasil-Demonstracoes-Financeiras-31.12.2024-VF.pdf,2026-09-06,"Atacadão S.A. — Demonstrações dos resultados — Em 31 de dezembro de 2024 e 2023 (Em milhões de Reais) — Controladora | Consolidado: ""Vendas líquidas 22.1 59.094 67.109 109.311 103."
024180,2023,lucro_liquido,-124000000,0.005,TRAVA,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.revistacobertura.com.br/noticias/resseguros/irbre-apura-lucro-liquido-de-r-3727-milhoes-em-2024/,2026-09-06,"O IRB(Re), além de reportar seus números considerando a Visão Negócio da IFRS 4, utilizada pelo regulador setorial, a Susep, publicou seus resultados de 2024 em IFRS 17, metodologi"
024180,2023,lucro_liquido_controladores,-124000000,0.001,DEFEITO_ABERTO,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.revistacobertura.com.br/noticias/resseguros/irbre-apura-lucro-liquido-de-r-3727-milhoes-em-2024/,2026-09-06,"split_nao_informado | Considerando a IFRS 17, o resultado da companhia em 2024 foi positivo em R$ 806 milhões, ante prejuízo de R$ 124 milhões em 2023."
024180,2023,patrimonio_liquido,4257000000,0.001,TRAVA,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.sonhoseguro.com.br/2024/04/irbre-registra-lucro-liquido-de-r-1142-milhoes-em-2023/,2026-09-06,"patrimônio líquido da companhia fechou 2023 em R$ 4,257 bilhões"
024180,2023,receita_liquida,6521000000,0.001,DEFEITO_ABERTO,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.sonhoseguro.com.br/2024/04/irbre-registra-lucro-liquido-de-r-1142-milhoes-em-2023/,2026-09-06,"cobertura_receita_financeira | prêmio emitido total caiu 17,4% na comparação com 2022, alcançando R$ 6,521 bilhões"
024180,2024,lucro_liquido,806000000,0.001,TRAVA,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.revistacobertura.com.br/noticias/resseguros/irbre-apura-lucro-liquido-de-r-3727-milhoes-em-2024/,2026-09-06,"Considerando a IFRS 17, o resultado da companhia em 2024 foi positivo em R$ 806 milhões, ante prejuízo de R$ 124 milhões em 2023."
024180,2024,lucro_liquido_controladores,806000000,0.001,DEFEITO_ABERTO,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.revistafatorbrasil.com.br/2025/02/26/irbre-apura-lucro-liquido-de-r-3727-milhoes-em-2024/,2026-09-06,split_nao_informado | Lucro líquido de 2024 apurado na metodologia IFRS 17 é de R$ 806 milhões
024180,2024,receita_liquida,6600000000,0.001,DEFEITO_ABERTO,IRB - BRASIL RESSEGUROS S.A.,release_da_empresa,https://www.revistacobertura.com.br/noticias/resseguros/irbre-apura-lucro-liquido-de-r-3727-milhoes-em-2024/,2026-09-06,"cobertura_receita_financeira | o volume de prêmio emitido em 2024, que avançou 1,5% na comparação com um ano antes, somando R$ 6,6 bilhões"
024295,2024,ativo_total,49000000000,0.001,TRAVA,VIBRA ENERGIA S/A,site_fundamentalista,https://stockanalysis.com/quote/bvmf/VBBR3/financials/balance-sheet/,2026-09-06,"""**Total Assets (FY 2024):** 49,000 million BRL"". Corroborado pela serie do investing.com/equities/petrobras-distribuidora-balance-sheet (Total Assets: 33,884 / 41,110 / 43,481 / 4"
024295,2024,lucro_liquido,6367000000,0.001,TRAVA,VIBRA ENERGIA S/A,site_fundamentalista,https://stockanalysis.com/quote/bvmf/VBBR3/financials/,2026-09-06,"FY2024 — **Net Income:** ""6,367"" million BRL. Corroborado por noticia: ""lucro liquido de R$ 6,4 bilhoes, alta de 33,6% ante 2023"" (br.advfn.com/jornal/2025/02/vibra-vbbr3-lucro-liq"
024295,2024,lucro_liquido_controladores,6367000000,0.001,TRAVA,VIBRA ENERGIA S/A,site_fundamentalista,https://stockanalysis.com/quote/bvmf/VBBR3/financials/,2026-09-06,"FY2024 — **Net Income:** ""6,367"" million BRL. E, sobre a quebra controladores vs minoritarios: ""The page does not separately break out net income attributable to common/parent shar"
024295,2024,patrimonio_liquido,20385000000,0.001,TRAVA,VIBRA ENERGIA S/A,site_fundamentalista,https://stockanalysis.com/quote/bvmf/VBBR3/financials/balance-sheet/,2026-09-06,"""**Shareholders' Equity (FY 2024):** 20,385 million BRL"" — ""The annual balance sheet displays columns for 'FY 2025' (Dec 31, 2025) and 'FY 2024' (Dec 31, 2024)"". Corroborado pela s"
024295,2024,receita_liquida,172272000000,0.001,TRAVA,VIBRA ENERGIA S/A,site_fundamentalista,https://stockanalysis.com/quote/bvmf/VBBR3/financials/,2026-09-06,"FY2024 — **Revenue:** ""172,272"" million BRL"
024929,2023,ativo_total,55260156000,0.001,TRAVA,TIM S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001826168/ifrs-full/Assets.json,2026-09-06,"""tag"":""Assets"", ""entityName"":""TIM S.A."" — {""end"":""2023-12-31"",""val"":55260156000,""accn"":""0001292814-24-001701"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-04-30""}"
024929,2023,lucro_liquido,2837422000,0.001,TRAVA,TIM S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001826168/ifrs-full/ProfitLoss.json,2026-09-06,"""cik"":1826168, ""taxonomy"":""ifrs-full"", ""tag"":""ProfitLoss"", ""entityName"":""TIM S.A."" — {""start"":""2023-01-01"",""end"":""2023-12-31"",""val"":2837422000,""accn"":""0001292814-24-001701"",""fy"":20"
024929,2023,lucro_liquido_controladores,2837422000,0.001,DEFEITO_ABERTO,TIM S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001826168/ifrs-full/ProfitLossAttributableToOwnersOfParent.json (HTTP 404) + https://data.sec.gov/api/xbrl/companyconcept/CIK0001826168/ifrs-full/Nonco,2026-09-06,"split_nao_informado | 20-F FY2023 da TIM S.A. NAO etiqueta atribuicao a controladores nem participacao de nao controladores — ambos os conceitos retornam ""The server returned HTTP 404 Not Found."" Logo o"
024929,2023,patrimonio_liquido,26015940000,0.001,TRAVA,TIM S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001826168/ifrs-full/Equity.json,2026-09-06,"""tag"":""Equity"", ""entityName"":""TIM S.A."" — {""end"":""2023-12-31"",""val"":26015940000,""accn"":""0001292814-24-001701"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-04-30""}. Como EquityAt"
024929,2023,receita_liquida,23833893000,0.001,TRAVA,TIM S.A.,relatorio_anual,https://data.sec.gov/api/xbrl/companyconcept/CIK0001826168/ifrs-full/Revenue.json,2026-09-06,"""entityName"":""TIM S.A."", ""tag"":""Revenue"" — {""start"":""2023-01-01"",""end"":""2023-12-31"",""val"":23833893000,""accn"":""0001292814-24-001701"",""fy"":2023,""fp"":""FY"",""form"":""20-F"",""filed"":""2024-"
025917,2024,ativo_total,128183310000,0.001,TRAVA,RAIZEN S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/adee4fb6-dcfa-1d86-051a-050d49cc5c91?origin=2,2026-09-06,"Total do ativo 58.740.252 53.473.556 140.999.678 128.183.310 [colunas: Controladora 2025, Controladora 2024, Consolidado 2025, Consolidado 2024; em milhares de Reais]. Fecha com 'T"
025917,2024,lucro_liquido,614133000,0.001,TRAVA,RAIZEN S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/adee4fb6-dcfa-1d86-051a-050d49cc5c91?origin=2,2026-09-06,Lucro líquido (prejuízo) do exercício (4.256.528) 520.715 (4.176.951) 614.133 / Atribuível aos: / Acionistas controladores (4.256.528) 520.715 (4.256.528) 520.715 / Acionistas não 
025917,2024,lucro_liquido_controladores,520715000,0.001,TRAVA,RAIZEN S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/adee4fb6-dcfa-1d86-051a-050d49cc5c91?origin=2,2026-09-06,Atribuível aos: / Acionistas controladores (4.256.528) 520.715 (4.256.528) 520.715 [coluna Consolidado 2024; em milhares de Reais]. Confirmado também na DMPL: 'Lucro líquido do exe
025917,2024,patrimonio_liquido,22125564000,0.001,TRAVA,RAIZEN S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/adee4fb6-dcfa-1d86-051a-050d49cc5c91?origin=2,2026-09-06,Patrimônio líquido 24 / Capital social 6.859.670 6.859.670 6.859.670 6.859.670 / ... / Atribuído aos acionistas controladores 17.588.530 21.379.405 17.588.530 21.379.405 / Particip
025917,2024,receita_liquida,220454239000,0.001,TRAVA,RAIZEN S.A.,relatorio_anual,https://api.mziq.com/mzfilemanager/v2/d/c016735f-1711-48ce-919f-a8c701b83c19/adee4fb6-dcfa-1d86-051a-050d49cc5c91?origin=2,2026-09-06,RAÍZEN S.A. Demonstrações dos resultados / Exercícios findos em 31 de março / Em milhares de Reais – R$ ... Demonstrações dos resultados Controladora Consolidado / Nota 2025 2024 2
